dataset,arch_id,arch_flag,exp,beta,reg,seed,min_val_elbo_bpd,final_val_elbo_bpd,ood_val_elbo_bpd,obs,quad1,quad2,quad3,quad4,size,orientation,quad1_quad2,quad1_quad3,quad1_quad4,quad1_orientation,quad1_size,quad2_quad3,quad2_quad4,quad2_size,quad2_orientation
quad,simple64bn,2,4.16.8,1.0,0.0.0.0,0,0.5024408128570105,0.5119413328112374,0.6482082890862625,0.0509106777608394,0.050187237560749,0.0517805330455303,0.0574129112064838,0.0561012141406536,0.0541800819337368,0.0451858155429363,0.0500327236950397,0.0575263500213623,0.047866515815258,0.048610221594572,0.0881621986627578,0.0487685725092887,0.0518725924193859,0.076831042766571,0.060111217200756
quad,simple64bn,2,4.16.8,1.0,0.0.0.0,1,0.4838771521765801,0.4937648386489127,0.6017320725450294,0.0567732788622379,0.0610634833574295,0.0573791302740573,0.0618756674230098,0.0688234120607376,0.077090673148632,0.0663109943270683,0.0535659454762935,0.0561622455716133,0.0998158007860183,0.0720810368657112,0.1083224117755889,0.0663995593786239,0.0697839260101318,0.0756822228431701,0.0653325244784355
quad,simple64bn,2,4.16.8,1.0,0.0.0.0,2,0.4939015858742665,0.4957965485993677,0.5963586322593087,0.0450349040329456,0.053324069827795,0.0603662878274917,0.0681634470820427,0.0641907006502151,0.0688093081116676,0.0573605373501777,0.0544051490724086,0.0573961772024631,0.0541457086801528,0.0551455020904541,0.0945940688252449,0.0575456470251083,0.0683398097753524,0.0781028419733047,0.0627970919013023
quad,simple64bn,2,4.16.8,1.0,0.0.0.0,3,0.5819329487019427,0.7013781554723991,0.8644882774019912,0.0598367229104042,0.0782655850052833,0.0671852454543113,0.0741790458559989,0.0712866932153701,0.1048851832747459,0.0716373324394226,0.0691251680254936,0.17195725440979,0.0570572651922702,0.0803000777959823,0.1267250925302505,0.0745426043868064,0.0738546699285507,0.1580634713172912,0.0702928006649017
quad,simple64bn,2,4.16.8,1.0,0.0.0.0,4,0.5754451206497311,0.6619174336494218,0.6593443693996925,0.0483980700373649,0.0614543445408344,0.055119689553976,0.0563446842133998,0.0616716109216213,0.0823819786310195,0.063574731349945,0.066065490245819,0.0578004382550716,0.0568070113658905,0.0548322834074497,0.0940190702676773,0.0602189116179943,0.0626488104462623,0.117471806704998,0.0609362199902534
quad,simple64bn,2,4.16.16,1.0,0.0.0.0,0,0.4956641086844185,0.5121021319511764,0.8945497121686711,0.0529443435370922,0.0641834884881973,0.0518830344080925,0.0551655255258083,0.0545479245483875,0.0651196166872978,0.0479003265500068,0.0630145221948623,0.0639654695987701,0.1246628165245056,0.0577333010733127,0.0927857607603073,0.0726515501737594,0.1484498828649521,0.0979219228029251,0.0528518036007881
quad,simple64bn,2,4.16.16,1.0,0.0.0.0,1,0.4652183135323364,0.4811807940770515,0.6945864116702071,0.0483100600540638,0.0475165136158466,0.0477988123893737,0.0443367101252079,0.0479903854429721,0.0627548843622207,0.0520236901938915,0.0613531246781349,0.0491502098739147,0.049678985029459,0.0518982410430908,0.0844407901167869,0.0779731199145317,0.1010796651244163,0.1052412837743759,0.0517721399664878
quad,simple64bn,2,4.16.16,1.0,0.0.0.0,2,0.5098210162590587,0.5250063957444692,0.6810591818991516,0.068319134414196,0.0724861472845077,0.0713053792715072,0.0813674181699752,0.0675698891282081,0.0800482705235481,0.0710212737321853,0.0961410403251648,0.0596572645008564,0.0829988941550254,0.0661310777068138,0.0858592018485069,0.1195574626326561,0.0781592577695846,0.0929107740521431,0.0711810663342475
quad,simple64bn,2,4.16.16,1.0,0.0.0.0,3,0.5021856880927241,0.5110747711597097,0.8092847616187747,0.0582121759653091,0.0504659675061702,0.0571280419826507,0.0588091388344764,0.049701802432537,0.0726928189396858,0.0602391175925731,0.0508691854774951,0.055183321237564,0.1986465603113174,0.0531203188002109,0.0766108036041259,0.0600314997136592,0.0553840845823287,0.0928040742874145,0.053218487650156
quad,simple64bn,2,4.16.16,1.0,0.0.0.0,4,0.5108059054467916,0.5254311528741943,0.7233583166857593,0.0668758600950241,0.0713388845324516,0.0574115701019763,0.0550021678209304,0.0619551204144954,0.0635471865534782,0.0625164434313774,0.0837442278861999,0.0834619328379631,0.1053926423192024,0.0660761818289756,0.0757729411125183,0.0558272488415241,0.075831115245819,0.0681944042444229,0.0625257566571235
quad,simple64bn,2,4.16.32,1.0,0.0.0.0,0,0.5241848888040223,0.5444942613672067,0.7143703229997632,0.0570307485759258,0.0589599572122097,0.0588597916066646,0.0613435506820678,0.0556877143681049,0.072664275765419,0.0594600364565849,0.0897449627518653,0.0619280338287353,0.0572674013674259,0.0592210479080677,0.1036304011940956,0.0708508342504501,0.0779675766825676,0.0839989334344863,0.067975141108036
quad,simple64bn,2,4.16.32,1.0,0.0.0.0,1,0.5056556859647605,0.5542802262929294,0.7173778141924025,0.0578249953687191,0.067398115992546,0.0641922131180763,0.0665439069271087,0.0548317432403564,0.0769176855683326,0.0594946555793285,0.0688124671578407,0.0733378306031227,0.060408841818571,0.0676515102386474,0.1160475462675094,0.0761357098817825,0.0547767952084541,0.1236922368407249,0.0619897618889808
quad,simple64bn,2,4.16.32,1.0,0.0.0.0,2,0.470921083801953,0.4723077886296475,0.7663910319849095,0.0509508922696113,0.0460827313363552,0.0546690672636032,0.0551043301820755,0.0526147112250328,0.0788001343607902,0.0606944970786571,0.1273461878299713,0.051762718707323,0.1099494621157646,0.0543234013020992,0.1235347762703895,0.0746098309755325,0.0601440481841564,0.1131855100393295,0.0636387020349502
quad,simple64bn,2,4.16.32,1.0,0.0.0.0,3,0.4977186873350276,0.5058733297408069,0.8717155629392838,0.0473405495285987,0.0511079207062721,0.0543607100844383,0.0519737005233764,0.0581138283014297,0.1017052307724952,0.0530959516763687,0.0863989666104316,0.0655828863382339,0.0634027197957038,0.0552750974893569,0.1476783603429794,0.065358467400074,0.0724596828222274,0.1312250196933746,0.0623083934187889
quad,simple64bn,2,4.16.32,1.0,0.0.0.0,4,0.4894358730143838,0.5011204497636108,0.6800512175484194,0.0488781258463859,0.0443745926022529,0.053748682141304,0.0530487671494483,0.0447266399860382,0.0766072571277618,0.0447539910674095,0.0772928074002265,0.0571734346449375,0.0676747113466262,0.0507276616990566,0.1019638702273368,0.073062390089035,0.1475603580474853,0.0901198163628578,0.0518482811748981
quad,simple64bn,2,4.32.8,1.0,0.0.0.0,0,0.5476705493122361,0.6256954379778698,0.6353341657807529,0.0630533248186111,0.0922739058732986,0.0837498009204864,0.0719201862812042,0.0711675360798835,0.0975814312696456,0.0726452767848968,0.0887448415160179,0.0843043774366378,0.090670146048069,0.0863682031631469,0.0987825319170951,0.0836856812238693,0.0843800827860832,0.1105545610189437,0.0676435083150863
quad,simple64bn,2,4.32.8,1.0,0.0.0.0,1,0.5050904203589348,0.5259136508104999,0.6237032040369263,0.0612761192023754,0.0626212731003761,0.0546547174453735,0.0662680268287658,0.0644417703151702,0.0688182488083839,0.0595221444964408,0.0760869830846786,0.0604706443846225,0.0666052103042602,0.0643438249826431,0.1207236871123313,0.062915414571762,0.0667253136634826,0.0914849564433097,0.0604603178799152
quad,simple64bn,2,4.32.8,1.0,0.0.0.0,2,0.5680287976151418,0.6079569438452486,0.6964636263043805,0.064867727458477,0.0638950243592262,0.0716341733932495,0.0729076340794563,0.0721489340066909,0.1012907549738884,0.0777555182576179,0.0590461939573287,0.073043368756771,0.092654138803482,0.0657597258687019,0.1184034496545791,0.0667520016431808,0.0974539518356323,0.132926657795906,0.0886755734682083
quad,simple64bn,2,4.32.8,1.0,0.0.0.0,3,0.5363157094681323,0.5671784375155318,0.5936344637149985,0.0528907030820846,0.0769417434930801,0.0683958977460861,0.0798596888780593,0.0745374113321304,0.0871713235974311,0.0741588771343231,0.0734362453222274,0.0945153757929802,0.0829252898693084,0.0795500576496124,0.121628001332283,0.0746310725808143,0.0594357289373874,0.104642242193222,0.072989821434021
quad,simple64bn,2,4.32.8,1.0,0.0.0.0,4,0.5275909332533708,0.572852713568519,0.6311392133411836,0.080443687736988,0.0785978212952613,0.0745540410280227,0.0735041201114654,0.0716534033417701,0.0820805430412292,0.0732003077864646,0.0709321722388267,0.0813132971525192,0.0831128805875778,0.0736185610294342,0.0979654341936111,0.094366654753685,0.0686491653323173,0.1006545946002006,0.0757233351469039
