dataset,arch_id,arch_flag,exp,beta,reg,seed,min_val_elbo_bpd,final_val_elbo_bpd,ood_val_elbo_bpd,obs,quad1,quad2,quad3,quad4,size,orientation,quad1_quad2,quad1_quad3,quad1_quad4,quad1_orientation,quad1_size,quad2_quad3,quad2_quad4,quad2_size,quad2_orientation
quad_causal,simple64bn,4,2.32.8,1.0,0.0.0.0,4,0.8600852081373378,0.8606845690776628,0.9494131662219868,0.1139289513230323,0.1082847192883491,0.0967479944229126,0.1552070081233978,0.1268468052148819,0.1130422800779342,0.131950706243515,0.1012245044112205,0.1316821724176406,0.1735444962978363,0.1174927502870559,0.1313561499118805,0.1660332232713699,0.1137632653117179,0.1077369302511215,0.1310480087995529
quad_causal,simple64bn,5,2.32.8,1.0,0.0.0.0,0,0.8264068215368834,0.8370417358982722,0.8902879088567672,0.1292509585618972,0.10548996925354,0.1197510212659835,0.1427018195390701,0.1659124493598938,0.1265676468610763,0.1328908503055572,0.1207934245467186,0.123110219836235,0.1567481011152267,0.1245095431804657,0.119267389178276,0.14707051217556,0.1314533799886703,0.1314120590686798,0.1355349272489547
quad_causal,simple64bn,5,2.32.8,1.0,0.0.0.0,1,0.8335468169211606,0.8335468169211606,0.9110224582442424,0.1081006303429603,0.095830537378788,0.0843041613698005,0.1211712062358856,0.1387524604797363,0.0933717712759971,0.100960299372673,0.0796620547771453,0.1080892607569694,0.1655338108539581,0.0898832231760025,0.0988956838846206,0.1437347084283828,0.1237212866544723,0.0994885489344596,0.1233828663825988
quad_causal,simple64bn,5,2.32.8,1.0,0.0.0.0,2,0.8222045018954164,0.837103498753367,0.9034239800410766,0.0988905131816864,0.0909933894872665,0.1013343706727027,0.0989999324083328,0.1440703421831131,0.1049471125006675,0.1097929254174232,0.0975525379180908,0.1091849505901336,0.1572455763816833,0.1080047711730003,0.110747143626213,0.1587539315223693,0.1465928703546524,0.1156922802329063,0.1453080624341964
quad_causal,simple64bn,5,2.32.8,1.0,0.0.0.0,3,0.8341758901739039,0.8595728750569673,0.919005178780318,0.0853669196367263,0.1114203557372093,0.1045873314142227,0.1349740773439407,0.1264800280332565,0.0945643633604049,0.107503093779087,0.0946340635418891,0.124034084379673,0.138498842716217,0.1235676929354667,0.0991341322660446,0.1109520569443702,0.0965147167444229,0.1015621200203895,0.1058103665709495
quad_causal,simple64bn,5,2.32.8,1.0,0.0.0.0,4,0.8217410493637294,0.8310805178319687,0.914177885080016,0.0914797186851501,0.106503777205944,0.0882289037108421,0.138339415192604,0.1249683201313018,0.1040478721261024,0.0931757017970085,0.0927743390202522,0.1196230575442314,0.1974268108606338,0.0942456722259521,0.1022150218486785,0.1916064172983169,0.1093524619936943,0.0987959429621696,0.08833659440279
quad_causal,,Ada-GVAE,,,,0,,2.4372182894159136,2.4432366654041053,0.3814200162887573,0.366022527217865,0.368547260761261,0.3786227703094482,0.4448383748531341,0.3674028217792511,0.3694138526916504,0.3693739175796509,0.3892064392566681,0.4179328083992004,0.3755396008491516,0.3824319243431091,0.3733832538127899,0.3933942914009094,0.357300192117691,0.354505181312561
quad_causal,,Ada-GVAE,,,,1,,2.4429837101676557,2.451212843704002,0.3583511412143707,0.3705676198005676,0.3847128748893738,0.3901697695255279,0.365951657295227,0.3444266021251678,0.3659011423587799,0.3534241616725921,0.3933307230472564,0.3788758814334869,0.3395889401435852,0.3411280810832977,0.3808922469615936,0.4012054204940796,0.3672474026679992,0.3632587790489197
quad_causal,,Ada-GVAE,,,,2,,2.440512138254181,2.446884775703164,0.3441410362720489,0.3874970972537994,0.3607474863529205,0.3630918860435486,0.4190016984939575,0.3758250474929809,0.3883479237556457,0.3854635655879974,0.36018767952919,0.4134150147438049,0.3891749978065491,0.3455358445644378,0.3415961861610412,0.3749945759773254,0.3743721544742584,0.3698246777057647
quad_causal,,Ada-GVAE,,,,3,,2.447795294617724,2.456315646064479,0.3597234487533569,0.3674373924732208,0.3728773891925812,0.3736620247364044,0.3676882684230804,0.3657236397266388,0.3497225642204284,0.3596064746379852,0.3909548223018646,0.3713454902172088,0.3761132061481476,0.373191237449646,0.3796334564685821,0.4101816713809967,0.3771239221096039,0.3666958212852478
quad_causal,,Ada-GVAE,,,,4,,2.4442175416152723,2.451478038322209,0.3826415538787842,0.3754563927650451,0.3758937418460846,0.3896628022193908,0.4053479135036468,0.3538948893547058,0.3731410801410675,0.361369639635086,0.4139593541622162,0.4351913332939148,0.3446303308010101,0.3592095673084259,0.3593702912330627,0.4344707727432251,0.3647769391536712,0.3845360279083252
quad_causal,,BetaTCVAE,,,,0,,2.4073142602519675,2.406236323400926,0.3914399445056915,0.3447590470314026,0.3623400330543518,0.3574371933937073,0.4029202759265899,0.3693418502807617,0.3593096733093261,0.3975153267383575,0.4063876271247864,0.3818772137165069,0.3967917561531067,0.3629539906978607,0.3953549563884735,0.3937746882438659,0.3697097301483154,0.3552521169185638
quad_causal,,BetaTCVAE,,,,1,,2.4072246415274297,2.405844294681039,0.386748194694519,0.3420767486095428,0.3586526811122894,0.3874155282974243,0.3885242640972137,0.3676856160163879,0.3492133915424347,0.4089413583278656,0.3554592728614807,0.4122168719768524,0.3678452968597412,0.3631665706634521,0.3666957914829254,0.4484883248806,0.3649287521839142,0.3720835745334625
quad_causal,,BetaTCVAE,,,,2,,2.409445287805021,2.408096256852573,0.3597069382667541,0.3671137392520904,0.3668615818023681,0.3771169483661651,0.4002576470375061,0.3429672420024872,0.3475932478904724,0.3587433099746704,0.3755932748317718,0.3664431571960449,0.3662434816360473,0.3596218824386596,0.3852434754371643,0.4142324328422546,0.378308355808258,0.3586574792861938
quad_causal,,BetaTCVAE,,,,3,,2.4070175440682235,2.4053567682297228,0.3854030966758728,0.3526743650436401,0.3459163010120392,0.3631743192672729,0.374066948890686,0.3718519210815429,0.3527785241603851,0.3758461773395538,0.3507586419582367,0.335496723651886,0.3528169095516205,0.372063934803009,0.3628585934638977,0.3885229825973511,0.3509513735771179,0.3839619159698486
quad_causal,,BetaTCVAE,,,,4,,2.407378655588172,2.405765064643325,0.3541211187839508,0.3553189933300018,0.3587569296360016,0.3858128190040588,0.3634722828865051,0.3565575778484344,0.3550610840320587,0.3623198568820953,0.3465529978275299,0.3856564164161682,0.3688282370567322,0.3257281482219696,0.3822973966598511,0.3756592571735382,0.3604854047298431,0.3617550730705261
quad_causal,,TVAE,,,,0,,2.456796169198804,2.4619119259346114,0.3474556803703308,0.3492147922515869,0.3789723217487335,0.3479010760784149,0.3401614129543304,0.3548248708248138,0.3662596940994262,0.350683331489563,0.3841251730918884,0.3713507056236267,0.3842669129371643,0.3722088634967804,0.3716834187507629,0.3931686878204345,0.3716254532337188,0.3522019684314728
quad_causal,,TVAE,,,,1,,2.459120125513734,2.4687070463850898,0.34883514046669,0.3596678078174591,0.3700453042984009,0.3921627998352051,0.3995521366596222,0.3545109629631042,0.3581023216247558,0.3531566560268402,0.3754604756832123,0.3648673295974731,0.3721446096897125,0.3652497231960296,0.3894948959350586,0.4149849116802215,0.3619382083415985,0.3688255846500397
