dataset,arch_id,arch_flag,exp,beta,reg,seed,min_val_elbo_bpd,final_val_elbo_bpd,ood_val_elbo_bpd,obs,quad1,quad2,quad3,quad4,size,orientation,quad1_quad2,quad1_quad3,quad1_quad4,quad1_orientation,quad1_size,quad2_quad3,quad2_quad4,quad2_size,quad2_orientation
quad,simple64bn,2,2.32.8,1.0,0.0.0.0,0,0.5438261290658334,0.5987718232085767,0.6550005779522046,0.0608287043869495,0.069731019437313,0.0785569846630096,0.0697388872504234,0.0699560269713401,0.0921957045793533,0.0499369725584983,0.0866380259394645,0.0796280205249786,0.0679764524102211,0.0599032826721668,0.0917178764939308,0.0915942266583442,0.0839519128203392,0.111891396343708,0.0735005140304565
quad,simple64bn,2,2.32.8,1.0,0.0.0.0,1,0.4815597813885577,0.5013246165598255,0.9491134311066848,0.0521622933447361,0.053043745458126,0.0552166067063808,0.0580727569758892,0.0507123917341232,0.0594636611640453,0.0531202033162117,0.0626250654458999,0.050705187022686,0.219847172498703,0.0558187440037727,0.1417793482542038,0.056135531514883,0.0595983564853668,0.0849311202764511,0.0549377538263797
quad,simple64bn,2,2.32.8,1.0,0.0.0.0,2,0.4703974202555782,0.478600252462198,0.8092650934145832,0.0603025294840335,0.0608046539127826,0.0505527146160602,0.0579740591347217,0.0601723007857799,0.0641528218984603,0.0646726712584495,0.2120877057313919,0.0570725537836551,0.0642156898975372,0.0547072924673557,0.0860743969678878,0.0542313009500503,0.0684003084897995,0.1195391789078712,0.0567213669419288
quad,simple64bn,2,2.32.8,1.0,0.0.0.0,3,0.5063135213339648,0.5339740919566814,0.5935025292752376,0.0587311871349811,0.068264402449131,0.068254642188549,0.0644457712769508,0.0897775515913963,0.0918292701244354,0.0651610642671585,0.074119359254837,0.1411054730415344,0.0675281137228012,0.0711094215512275,0.0971372127532959,0.0745250657200813,0.0666387379169464,0.099608190357685,0.0718248784542083
quad,simple64bn,2,2.32.8,1.0,0.0.0.0,4,0.4694131245619562,0.4819933298127747,0.5938856213339234,0.0457786545157432,0.0587725453078746,0.0539329126477241,0.0624343045055866,0.0523132607340812,0.0649198070168495,0.0526545941829681,0.0628007724881172,0.0625790432095527,0.0480793640017509,0.0567323565483093,0.0902793705463409,0.0579491294920444,0.0608662478625774,0.07879189401865,0.0595856942236423
quad,simple64bn,2,2.32.8,1.0,0.1.0.0,0,0.5401859311480242,0.6093986646060583,0.6505052732963051,0.0558902062475681,0.0580347701907157,0.0627626925706863,0.0582339912652969,0.0521925017237663,0.0689753293991088,0.0577352344989776,0.058918610215187,0.0715946704149246,0.0568886771798133,0.0590514950454235,0.0983227863907814,0.0616168081760406,0.0710898861289024,0.0735106989741325,0.0507027693092823
quad,simple64bn,2,2.32.8,1.0,0.1.0.0,1,0.471435131611594,0.4810028126975336,0.8861118959141477,0.0528381168842315,0.0529551282525062,0.0487319231033325,0.0548328422009944,0.0476492568850517,0.0537468455731868,0.0444295406341552,0.0495581217110157,0.0475525483489036,0.2167334705591201,0.0464645512402057,0.1077111661434173,0.052087340503931,0.0449814908206462,0.0676039457321167,0.0501091368496418
quad,simple64bn,2,2.32.8,1.0,0.1.0.0,2,0.4752544318689087,0.4818015728784396,0.5561741532124037,0.0558293834328651,0.0555605106055736,0.0499523989856243,0.0538671426475048,0.0537597239017486,0.0844000130891799,0.0657491832971572,0.083370640873909,0.0733806490898132,0.0751462429761886,0.0545730106532573,0.0821160301566124,0.0800328031182289,0.0690162107348442,0.1002049222588539,0.0615681819617748
quad,simple64bn,2,2.32.8,1.0,0.1.0.0,3,0.499491881337804,0.5914890520992742,0.60276361697521,0.0546778440475463,0.0694767236709594,0.0534232966601848,0.063908502459526,0.0631477162241935,0.10233985632658,0.0608544275164604,0.0762385949492454,0.1228814423084259,0.0774478837847709,0.0684750154614448,0.1253176927566528,0.1005724817514419,0.0985300913453102,0.0939141139388084,0.0630274415016174
quad,simple64bn,2,2.32.8,1.0,0.1.0.0,4,0.4686463187575804,0.4794644198007431,0.6153351639043236,0.050269141793251,0.0543894059956073,0.0565823055803775,0.056316539645195,0.0497363582253456,0.05339115858078,0.0607285313308239,0.0822514593601226,0.0476300977170467,0.0773218050599098,0.0537265166640281,0.0635435283184051,0.0600854642689228,0.0745950192213058,0.0850775763392448,0.0641245022416114
