dataset,arch_id,arch_flag,exp,beta,reg,seed,min_val_elbo_bpd,final_val_elbo_bpd,ood_val_elbo_bpd,obs,quad1,quad2,quad3,quad4,size,orientation,quad1_quad2,quad1_quad3,quad1_quad4,quad1_orientation,quad1_size,quad2_quad3,quad2_quad4,quad2_size,quad2_orientation
quad,simple64bn,2,2.32.8,1.0,0.0.0.0,0,0.5438261290658334,0.5987718232085767,0.6550005779522046,0.0608287043869495,0.069731019437313,0.0785569846630096,0.0697388872504234,0.0699560269713401,0.0921957045793533,0.0499369725584983,0.0866380259394645,0.0796280205249786,0.0679764524102211,0.0599032826721668,0.0917178764939308,0.0915942266583442,0.0839519128203392,0.111891396343708,0.0735005140304565
quad,simple64bn,2,2.32.8,1.0,0.0.0.0,1,0.4815597813885577,0.5013246165598255,0.9491134311066848,0.0521622933447361,0.053043745458126,0.0552166067063808,0.0580727569758892,0.0507123917341232,0.0594636611640453,0.0531202033162117,0.0626250654458999,0.050705187022686,0.219847172498703,0.0558187440037727,0.1417793482542038,0.056135531514883,0.0595983564853668,0.0849311202764511,0.0549377538263797
quad,simple64bn,2,2.32.8,1.0,0.0.0.0,2,0.4703974202555782,0.478600252462198,0.8092650934145832,0.0603025294840335,0.0608046539127826,0.0505527146160602,0.0579740591347217,0.0601723007857799,0.0641528218984603,0.0646726712584495,0.2120877057313919,0.0570725537836551,0.0642156898975372,0.0547072924673557,0.0860743969678878,0.0542313009500503,0.0684003084897995,0.1195391789078712,0.0567213669419288
quad,simple64bn,2,2.32.8,1.0,0.0.0.0,3,0.5063135213339648,0.5339740919566814,0.5935025292752376,0.0587311871349811,0.068264402449131,0.068254642188549,0.0644457712769508,0.0897775515913963,0.0918292701244354,0.0651610642671585,0.074119359254837,0.1411054730415344,0.0675281137228012,0.0711094215512275,0.0971372127532959,0.0745250657200813,0.0666387379169464,0.099608190357685,0.0718248784542083
quad,simple64bn,2,2.32.8,1.0,0.0.0.0,4,0.4694131245619562,0.4819933298127747,0.5938856213339234,0.0457786545157432,0.0587725453078746,0.0539329126477241,0.0624343045055866,0.0523132607340812,0.0649198070168495,0.0526545941829681,0.0628007724881172,0.0625790432095527,0.0480793640017509,0.0567323565483093,0.0902793705463409,0.0579491294920444,0.0608662478625774,0.07879189401865,0.0595856942236423
quad,simple64bn,2,2.32.8,1.0,1.0.0.0,0,0.5380678046786112,0.5651411014720501,0.6324614228161272,0.051559742540121,0.0695452988147735,0.0783865675330162,0.0728957653045654,0.0660359859466552,0.1010455340147018,0.0566743835806846,0.0779598951339721,0.0755486637353897,0.0660757571458816,0.0688486397266388,0.1158967390656471,0.0734230130910873,0.0736535713076591,0.1023827120661735,0.0675825700163841
quad,simple64bn,2,2.32.8,1.0,1.0.0.0,1,0.4744828556654527,0.4826627767167726,0.8161663787907281,0.0458428189158439,0.0450485982000827,0.0441091395914554,0.0508936755359172,0.0467357598245143,0.070732332766056,0.047809038311243,0.041290745139122,0.0554901994764804,0.1456601321697235,0.0437965653836727,0.1117671430110931,0.0744572356343269,0.0535254627466201,0.1119081899523735,0.0435427315533161
quad,simple64bn,2,2.32.8,1.0,1.0.0.0,2,0.4612194873012993,0.4654406786743901,0.8355632791503846,0.0476089902222156,0.0607605800032615,0.0472017601132392,0.0529041700065135,0.0521723069250583,0.0659651085734367,0.0635101795196533,0.0769273787736892,0.0545984730124473,0.0823886021971702,0.058019284158945,0.0897960066795349,0.046937309205532,0.2006734013557434,0.0928228721022605,0.0610871575772762
quad,simple64bn,2,2.32.8,1.0,1.0.0.0,3,0.511516147434884,0.5701574369221059,0.6586037403780596,0.0506693795323371,0.0579910911619663,0.0624397732317447,0.0551029108464717,0.0515120588243007,0.0799483284354209,0.0580326467752456,0.0599299632012844,0.1545706689357757,0.0574331432580947,0.0521742589771747,0.0917295664548873,0.0987119674682617,0.0596903711557388,0.0921525433659553,0.0594709515571594
quad,simple64bn,2,2.32.8,1.0,1.0.0.0,4,0.4686865314723846,0.4729414505498601,0.5720260106295734,0.0479970946907997,0.0542042478919029,0.0518973432481288,0.0603534169495105,0.0551980696618557,0.0620188005268573,0.0612271875143051,0.047039583325386,0.0589044541120529,0.0533829629421234,0.053959883749485,0.0831265971064567,0.0644854307174682,0.0455081239342689,0.0875651761889457,0.0653544887900352
