dataset,arch_id,arch_flag,exp,beta,reg,seed,min_val_elbo_bpd,final_val_elbo_bpd,ood_val_elbo_bpd,obs,quad1,quad2,quad3,quad4,size,orientation,quad1_quad2,quad1_quad3,quad1_quad4,quad1_orientation,quad1_size,quad2_quad3,quad2_quad4,quad2_size,quad2_orientation
quad,simple64bn,4,2.32.8,1.0,0.0.0.0,0,0.5565451745413839,0.5628323872358452,0.8544923417212941,0.0705726221203804,0.0802097171545028,0.0844005644321441,0.0839982405304908,0.0893994495272636,0.0853009670972824,0.0669137239456176,0.1234457269310951,0.179614171385765,0.152153730392456,0.0771659091114997,0.1032177358865737,0.1561866700649261,0.2404144704341888,0.0958480089902877,0.078146792948246
quad,simple64bn,4,2.32.8,1.0,0.0.0.0,1,0.5262743282265818,0.5280331695073166,0.6564943861250042,0.0746062472462654,0.0770661979913711,0.0687147602438926,0.0737615674734115,0.0775991901755333,0.098419651389122,0.068975992500782,0.1466858834028244,0.1326977908611297,0.1763934940099716,0.078174315392971,0.1288494914770126,0.1143837869167327,0.1976375877857208,0.101397156715393,0.0774387419223785
quad,simple64bn,4,2.32.8,1.0,0.0.0.0,2,0.5833859199322551,0.5943087491718679,0.8519502877200832,0.0763669237494468,0.0814666897058487,0.0775548666715622,0.086536668241024,0.0854710787534713,0.1289296746253967,0.080627828836441,0.0989555269479751,0.1361152827739715,0.146274134516716,0.0786336287856102,0.1372802704572677,0.1411381214857101,0.1479882597923278,0.1110798716545105,0.0776808187365531
quad,simple64bn,4,2.32.8,1.0,0.0.0.0,3,0.5489301487533633,0.5567597818048501,0.7139138738721079,0.0966238752007484,0.0713750571012497,0.1214048936963081,0.0767342150211334,0.1150166243314743,0.1077130734920501,0.1002203822135925,0.1301993429660797,0.1095599755644798,0.1954539120197296,0.0799924433231353,0.0904328599572181,0.1306295841932296,0.1574913710355758,0.1220405027270317,0.1366319209337234
quad,simple64bn,4,2.32.8,1.0,0.0.0.0,4,0.5405236578233138,0.5529376124969194,0.7948977934804214,0.0697064697742462,0.0648242831230163,0.0773763656616211,0.1055994778871536,0.1342615634202957,0.083091415464878,0.0693119764328002,0.1838774979114532,0.1725660860538482,0.2236988842487335,0.0856455266475677,0.0931041985750198,0.1987318247556686,0.2248180508613586,0.0810757502913475,0.0790322795510292
quad,simple64bn,5,2.32.8,1.0,0.0.0.0,0,0.5043471176446603,0.5129492485955772,0.5885606634480862,0.0526574626564979,0.0539430677890777,0.0765711516141891,0.0704493448138237,0.0591274052858352,0.086646132171154,0.0623219795525074,0.0990016087889671,0.0878547877073288,0.0635888278484344,0.0610445886850357,0.0788492336869239,0.085379958152771,0.1046874225139617,0.0993667840957641,0.0692479684948921
quad,simple64bn,5,2.32.8,1.0,0.0.0.0,1,0.5178323668477226,0.5341703165089069,0.6563257432571332,0.055741049349308,0.0633189305663108,0.0525416955351829,0.0709732770919799,0.0571708753705024,0.0868254527449607,0.0556417144834995,0.1316344738006591,0.1450008898973465,0.1175229102373123,0.0704716295003891,0.0919315963983535,0.1423509120941162,0.098523661494255,0.0987859666347503,0.0573030598461627
quad,simple64bn,5,2.32.8,1.0,0.0.0.0,2,0.5226094073539185,0.5295487664280453,0.6813136465777117,0.0614301972091198,0.067586064338684,0.0705524012446403,0.0729188844561576,0.0717489868402481,0.0707501992583274,0.0563229843974113,0.0642100572586059,0.1060516163706779,0.1087717860937118,0.061174426227808,0.1036831587553024,0.0663674920797348,0.0714888125658035,0.0798219069838523,0.059548370540142
quad,simple64bn,5,2.32.8,1.0,0.0.0.0,3,0.5033588811307488,0.5098800321482884,0.6291618802906993,0.0423856079578399,0.0420012548565864,0.0399430096149444,0.051418013870716,0.0527168549597263,0.0615909025073051,0.0434816218912601,0.0896165668964386,0.0804776325821876,0.0755328834056854,0.0497720353305339,0.0848804116249084,0.0615880899131298,0.059246189892292,0.0821129605174064,0.0491192936897277
quad,simple64bn,5,2.32.8,1.0,0.0.0.0,4,0.4979132068938386,0.5038003751010218,0.8184390519714696,0.0440716482698917,0.051743995398283,0.0490514934062957,0.0520550906658172,0.0466232150793075,0.0592404268682003,0.0460284911096096,0.15773606300354,0.1171137765049934,0.0885021165013313,0.0517023652791976,0.0751655995845794,0.1349107027053833,0.054788053035736,0.0560375154018402,0.0558276809751987
